,date,city,newDeaths,deaths,newCases,totalCases
665512,2020-09-07,Alpinópolis/MG,0,4,0,73
671099,2020-09-08,Alpinópolis/MG,0,4,0,73
676686,2020-09-09,Alpinópolis/MG,0,4,0,73
682275,2020-09-10,Alpinópolis/MG,0,4,2,75
687864,2020-09-11,Alpinópolis/MG,0,4,1,76
693453,2020-09-12,Alpinópolis/MG,0,4,0,76
699042,2020-09-13,Alpinópolis/MG,0,4,0,76
704631,2020-09-14,Alpinópolis/MG,0,4,2,78
710220,2020-09-15,Alpinópolis/MG,0,4,0,78
715811,2020-09-16,Alpinópolis/MG,0,4,3,81
721402,2020-09-17,Alpinópolis/MG,0,4,0,81
726993,2020-09-18,Alpinópolis/MG,0,4,2,83
732584,2020-09-19,Alpinópolis/MG,0,4,0,83
738175,2020-09-20,Alpinópolis/MG,0,4,0,83
743766,2020-09-21,Alpinópolis/MG,0,4,3,86
749358,2020-09-22,Alpinópolis/MG,0,4,0,86
754951,2020-09-23,Alpinópolis/MG,0,4,2,88
760545,2020-09-24,Alpinópolis/MG,0,4,1,89
766139,2020-09-25,Alpinópolis/MG,0,4,1,90
771734,2020-09-26,Alpinópolis/MG,0,4,0,90
777329,2020-09-27,Alpinópolis/MG,0,4,0,90
782924,2020-09-28,Alpinópolis/MG,0,4,2,92
788519,2020-09-29,Alpinópolis/MG,0,4,3,95
794114,2020-09-30,Alpinópolis/MG,0,4,1,96
799709,2020-10-01,Alpinópolis/MG,0,4,0,96
805304,2020-10-02,Alpinópolis/MG,0,4,6,102
810899,2020-10-03,Alpinópolis/MG,0,4,0,102
816495,2020-10-04,Alpinópolis/MG,0,4,0,102
822091,2020-10-05,Alpinópolis/MG,0,4,1,103
827687,2020-10-06,Alpinópolis/MG,0,4,0,103
833283,2020-10-07,Alpinópolis/MG,0,4,2,105
838879,2020-10-08,Alpinópolis/MG,0,4,2,107
844475,2020-10-09,Alpinópolis/MG,0,4,0,107
850071,2020-10-10,Alpinópolis/MG,0,4,0,107
855667,2020-10-11,Alpinópolis/MG,0,4,0,107
861263,2020-10-12,Alpinópolis/MG,0,4,1,108
866859,2020-10-13,Alpinópolis/MG,0,4,0,108
872455,2020-10-14,Alpinópolis/MG,0,4,3,111
878051,2020-10-15,Alpinópolis/MG,0,4,0,111
883647,2020-10-16,Alpinópolis/MG,0,4,2,113
889243,2020-10-17,Alpinópolis/MG,0,4,0,113
894839,2020-10-18,Alpinópolis/MG,0,4,0,113
900435,2020-10-19,Alpinópolis/MG,0,4,4,117
906031,2020-10-20,Alpinópolis/MG,0,4,6,123
911627,2020-10-21,Alpinópolis/MG,0,4,0,123
917223,2020-10-22,Alpinópolis/MG,0,4,3,126
922819,2020-10-23,Alpinópolis/MG,0,4,0,126
928415,2020-10-24,Alpinópolis/MG,0,4,0,126
934011,2020-10-25,Alpinópolis/MG,0,4,0,126
939607,2020-10-26,Alpinópolis/MG,0,4,3,129
945203,2020-10-27,Alpinópolis/MG,0,4,0,129
950799,2020-10-28,Alpinópolis/MG,0,4,0,129
956395,2020-10-29,Alpinópolis/MG,0,4,0,129
961991,2020-10-30,Alpinópolis/MG,0,4,0,129
967587,2020-10-31,Alpinópolis/MG,0,4,0,129
973183,2020-11-01,Alpinópolis/MG,0,4,0,129
978779,2020-11-02,Alpinópolis/MG,0,4,0,129
984375,2020-11-03,Alpinópolis/MG,0,4,1,130
989971,2020-11-04,Alpinópolis/MG,0,4,0,130
995567,2020-11-05,Alpinópolis/MG,0,4,0,130
1001163,2020-11-06,Alpinópolis/MG,0,4,0,130
1006759,2020-11-07,Alpinópolis/MG,0,4,0,130
1012355,2020-11-08,Alpinópolis/MG,0,4,0,130
1017951,2020-11-09,Alpinópolis/MG,0,4,0,130
1023547,2020-11-10,Alpinópolis/MG,0,4,0,130
1029143,2020-11-11,Alpinópolis/MG,0,4,0,130
1034739,2020-11-12,Alpinópolis/MG,0,4,1,131
1040335,2020-11-13,Alpinópolis/MG,0,4,0,131
1045931,2020-11-14,Alpinópolis/MG,0,4,0,131
1051527,2020-11-15,Alpinópolis/MG,0,4,0,131
1057123,2020-11-16,Alpinópolis/MG,0,4,0,131
1062719,2020-11-17,Alpinópolis/MG,0,4,4,135
1068315,2020-11-18,Alpinópolis/MG,0,4,0,135
1073911,2020-11-19,Alpinópolis/MG,0,4,0,135
1079507,2020-11-20,Alpinópolis/MG,0,4,0,135
1085103,2020-11-21,Alpinópolis/MG,0,4,0,135
1090699,2020-11-22,Alpinópolis/MG,0,4,0,135
1096295,2020-11-23,Alpinópolis/MG,0,4,1,136
1101891,2020-11-24,Alpinópolis/MG,0,4,0,136
1107487,2020-11-25,Alpinópolis/MG,0,4,0,136
1113083,2020-11-26,Alpinópolis/MG,0,4,2,138
1118679,2020-11-27,Alpinópolis/MG,0,4,0,138
1124275,2020-11-28,Alpinópolis/MG,0,4,4,142
1129871,2020-11-29,Alpinópolis/MG,0,4,0,142
1135467,2020-11-30,Alpinópolis/MG,0,4,0,142
1141063,2020-12-01,Alpinópolis/MG,0,4,2,144
1146659,2020-12-02,Alpinópolis/MG,0,4,4,148
1152255,2020-12-03,Alpinópolis/MG,1,5,1,149
1157851,2020-12-04,Alpinópolis/MG,0,5,0,149
1163447,2020-12-05,Alpinópolis/MG,0,5,0,149
1169043,2020-12-06,Alpinópolis/MG,0,5,0,149
1174639,2020-12-07,Alpinópolis/MG,0,5,0,149
1180235,2020-12-08,Alpinópolis/MG,0,5,0,149
1185831,2020-12-09,Alpinópolis/MG,0,5,0,149
1191427,2020-12-10,Alpinópolis/MG,0,5,0,149
1197023,2020-12-11,Alpinópolis/MG,0,5,0,149
1202619,2020-12-12,Alpinópolis/MG,0,5,0,149
1208215,2020-12-13,Alpinópolis/MG,0,5,0,149
1213811,2020-12-14,Alpinópolis/MG,0,5,0,149
1219407,2020-12-15,Alpinópolis/MG,0,5,0,149
1225003,2020-12-16,Alpinópolis/MG,0,5,0,149
1230599,2020-12-17,Alpinópolis/MG,0,5,0,149
1236195,2020-12-18,Alpinópolis/MG,0,5,0,149
1241791,2020-12-19,Alpinópolis/MG,0,5,0,149
1247387,2020-12-20,Alpinópolis/MG,0,5,0,149
1252983,2020-12-21,Alpinópolis/MG,0,5,0,149
1258579,2020-12-22,Alpinópolis/MG,0,5,0,149
1264175,2020-12-23,Alpinópolis/MG,0,5,0,149
1269771,2020-12-24,Alpinópolis/MG,0,5,46,195
1275367,2020-12-25,Alpinópolis/MG,0,5,0,195
1280963,2020-12-26,Alpinópolis/MG,0,5,0,195
1286559,2020-12-27,Alpinópolis/MG,0,5,0,195
1292155,2020-12-28,Alpinópolis/MG,0,5,0,195
1297751,2020-12-29,Alpinópolis/MG,0,5,0,195
1303347,2020-12-30,Alpinópolis/MG,0,5,0,195
1308943,2020-12-31,Alpinópolis/MG,0,5,0,195
1314539,2021-01-01,Alpinópolis/MG,0,5,0,195
1320135,2021-01-02,Alpinópolis/MG,0,5,0,195
1325731,2021-01-03,Alpinópolis/MG,0,5,0,195
1331327,2021-01-04,Alpinópolis/MG,0,5,0,195
1336923,2021-01-05,Alpinópolis/MG,0,5,0,195
1342519,2021-01-06,Alpinópolis/MG,0,5,0,195
1348115,2021-01-07,Alpinópolis/MG,0,5,0,195
1353711,2021-01-08,Alpinópolis/MG,0,5,0,195
1359307,2021-01-09,Alpinópolis/MG,0,5,0,195
1364903,2021-01-10,Alpinópolis/MG,0,5,0,195
1370499,2021-01-11,Alpinópolis/MG,0,5,0,195
1376095,2021-01-12,Alpinópolis/MG,0,5,0,195
1381691,2021-01-13,Alpinópolis/MG,0,5,0,195
1387287,2021-01-14,Alpinópolis/MG,0,5,0,195
1392883,2021-01-15,Alpinópolis/MG,0,5,0,195
1398479,2021-01-16,Alpinópolis/MG,0,5,0,195
1404075,2021-01-17,Alpinópolis/MG,0,5,0,195
1409671,2021-01-18,Alpinópolis/MG,0,5,0,195
1415267,2021-01-19,Alpinópolis/MG,0,5,0,195
1420863,2021-01-20,Alpinópolis/MG,0,5,0,195
1426459,2021-01-21,Alpinópolis/MG,0,5,0,195
1432055,2021-01-22,Alpinópolis/MG,0,5,0,195
1437651,2021-01-23,Alpinópolis/MG,0,5,0,195
1443247,2021-01-24,Alpinópolis/MG,0,5,0,195
1448843,2021-01-25,Alpinópolis/MG,0,5,0,195
1454439,2021-01-26,Alpinópolis/MG,0,5,0,195
1460035,2021-01-27,Alpinópolis/MG,0,5,0,195
1465631,2021-01-28,Alpinópolis/MG,0,5,0,195
1471227,2021-01-29,Alpinópolis/MG,0,5,0,195
1476823,2021-01-30,Alpinópolis/MG,0,5,0,195
1482419,2021-01-31,Alpinópolis/MG,0,5,0,195
1488015,2021-02-01,Alpinópolis/MG,0,5,0,195
1493611,2021-02-02,Alpinópolis/MG,0,5,0,195
1499207,2021-02-03,Alpinópolis/MG,0,5,0,195
1504803,2021-02-04,Alpinópolis/MG,0,5,0,195
1510399,2021-02-05,Alpinópolis/MG,0,5,0,195
1515995,2021-02-06,Alpinópolis/MG,0,5,0,195
1521591,2021-02-07,Alpinópolis/MG,0,5,0,195
1527187,2021-02-08,Alpinópolis/MG,0,5,0,195
1532783,2021-02-09,Alpinópolis/MG,0,5,0,195
1538379,2021-02-10,Alpinópolis/MG,0,5,230,425
1543975,2021-02-11,Alpinópolis/MG,0,5,0,425
1549571,2021-02-12,Alpinópolis/MG,0,5,0,425
1555167,2021-02-13,Alpinópolis/MG,0,5,0,425
1560763,2021-02-14,Alpinópolis/MG,0,5,1,426
1566359,2021-02-15,Alpinópolis/MG,0,5,0,426
1571955,2021-02-16,Alpinópolis/MG,0,5,1,427
1577551,2021-02-17,Alpinópolis/MG,1,6,1,428
1583147,2021-02-18,Alpinópolis/MG,0,6,1,429
1588743,2021-02-19,Alpinópolis/MG,0,6,0,429
1594339,2021-02-20,Alpinópolis/MG,0,6,0,429
1599935,2021-02-21,Alpinópolis/MG,0,6,2,431
1605531,2021-02-22,Alpinópolis/MG,0,6,0,431
1611127,2021-02-23,Alpinópolis/MG,0,6,0,431
1616723,2021-02-24,Alpinópolis/MG,0,6,1,432
1622319,2021-02-25,Alpinópolis/MG,0,6,0,432
1627915,2021-02-26,Alpinópolis/MG,0,6,0,432
1633511,2021-02-27,Alpinópolis/MG,0,6,2,434
1639107,2021-02-28,Alpinópolis/MG,0,6,1,435
1644703,2021-03-01,Alpinópolis/MG,0,6,0,435
1650299,2021-03-02,Alpinópolis/MG,0,6,0,435
1655895,2021-03-03,Alpinópolis/MG,0,6,1,436
1661491,2021-03-04,Alpinópolis/MG,0,6,1,437
1667087,2021-03-05,Alpinópolis/MG,0,6,2,439
1672683,2021-03-06,Alpinópolis/MG,0,6,1,440
1678279,2021-03-07,Alpinópolis/MG,1,7,4,444
1683875,2021-03-08,Alpinópolis/MG,0,7,0,444
1689471,2021-03-09,Alpinópolis/MG,0,7,2,446
1695067,2021-03-10,Alpinópolis/MG,0,7,7,453
1700663,2021-03-11,Alpinópolis/MG,0,7,7,460
1706259,2021-03-12,Alpinópolis/MG,0,7,2,462
1711855,2021-03-13,Alpinópolis/MG,0,7,5,467
1717451,2021-03-14,Alpinópolis/MG,0,7,7,474
1723047,2021-03-15,Alpinópolis/MG,0,7,0,474
1728643,2021-03-16,Alpinópolis/MG,0,7,0,474
1734239,2021-03-17,Alpinópolis/MG,1,8,36,510
1739835,2021-03-18,Alpinópolis/MG,0,8,0,510
1745431,2021-03-19,Alpinópolis/MG,0,8,16,526
1751027,2021-03-20,Alpinópolis/MG,0,8,12,538
1756623,2021-03-21,Alpinópolis/MG,0,8,5,543
1762219,2021-03-22,Alpinópolis/MG,0,8,0,543
1767815,2021-03-23,Alpinópolis/MG,0,8,0,543
1773411,2021-03-24,Alpinópolis/MG,2,10,27,570
1779007,2021-03-25,Alpinópolis/MG,0,10,6,576
1784603,2021-03-26,Alpinópolis/MG,0,10,18,594
1790199,2021-03-27,Alpinópolis/MG,0,10,13,607
1795795,2021-03-28,Alpinópolis/MG,0,10,0,607
1801391,2021-03-29,Alpinópolis/MG,0,10,7,614
1806987,2021-03-30,Alpinópolis/MG,0,10,0,614
1812583,2021-03-31,Alpinópolis/MG,1,11,30,644
1818179,2021-04-01,Alpinópolis/MG,0,11,15,659
1823775,2021-04-02,Alpinópolis/MG,1,12,6,665
1829371,2021-04-03,Alpinópolis/MG,0,12,0,665
1834967,2021-04-04,Alpinópolis/MG,0,12,0,665
1840564,2021-04-05,Alpinópolis/MG,0,12,10,675
1846161,2021-04-06,Alpinópolis/MG,0,12,0,675
36689,2020-04-29,Alterosa/MG,0,0,1,1
38806,2020-04-30,Alterosa/MG,0,0,0,1
41000,2020-05-01,Alterosa/MG,0,0,0,1
43255,2020-05-02,Alterosa/MG,0,0,0,1
45583,2020-05-03,Alterosa/MG,0,0,0,1
47960,2020-05-04,Alterosa/MG,0,0,0,1
50395,2020-05-05,Alterosa/MG,0,0,0,1
52916,2020-05-06,Alterosa/MG,0,0,0,1
55505,2020-05-07,Alterosa/MG,0,0,0,1
58179,2020-05-08,Alterosa/MG,0,0,0,1
60965,2020-05-09,Alterosa/MG,0,0,0,1
63816,2020-05-10,Alterosa/MG,0,0,0,1
66725,2020-05-11,Alterosa/MG,0,0,0,1
69695,2020-05-12,Alterosa/MG,0,0,0,1
72726,2020-05-13,Alterosa/MG,0,0,0,1
75834,2020-05-14,Alterosa/MG,0,0,0,1
79018,2020-05-15,Alterosa/MG,0,0,0,1
82304,2020-05-16,Alterosa/MG,0,0,0,1
85653,2020-05-17,Alterosa/MG,0,0,0,1
89032,2020-05-18,Alterosa/MG,0,0,0,1
92473,2020-05-19,Alterosa/MG,0,0,0,1
95985,2020-05-20,Alterosa/MG,0,0,0,1
99591,2020-05-21,Alterosa/MG,0,0,0,1
103265,2020-05-22,Alterosa/MG,0,0,0,1
107025,2020-05-23,Alterosa/MG,0,0,0,1
110908,2020-05-24,Alterosa/MG,0,0,0,1
114830,2020-05-25,Alterosa/MG,0,0,0,1
118785,2020-05-26,Alterosa/MG,0,0,0,1
122792,2020-05-27,Alterosa/MG,0,0,0,1
126845,2020-05-28,Alterosa/MG,0,0,0,1
130969,2020-05-29,Alterosa/MG,0,0,0,1
135162,2020-05-30,Alterosa/MG,0,0,0,1
139407,2020-05-31,Alterosa/MG,0,0,0,1
143683,2020-06-01,Alterosa/MG,0,0,0,1
147978,2020-06-02,Alterosa/MG,0,0,0,1
152327,2020-06-03,Alterosa/MG,0,0,0,1
156713,2020-06-04,Alterosa/MG,0,0,0,1
161144,2020-06-05,Alterosa/MG,0,0,0,1
165638,2020-06-06,Alterosa/MG,0,0,0,1
170173,2020-06-07,Alterosa/MG,0,0,0,1
174739,2020-06-08,Alterosa/MG,0,0,0,1
179381,2020-06-09,Alterosa/MG,0,0,0,1
184051,2020-06-10,Alterosa/MG,0,0,0,1
188766,2020-06-11,Alterosa/MG,0,0,1,2
193516,2020-06-12,Alterosa/MG,0,0,0,2
198280,2020-06-13,Alterosa/MG,0,0,0,2
203061,2020-06-14,Alterosa/MG,0,0,0,2
207854,2020-06-15,Alterosa/MG,0,0,0,2
212668,2020-06-16,Alterosa/MG,0,0,0,2
217521,2020-06-17,Alterosa/MG,0,0,0,2
222411,2020-06-18,Alterosa/MG,0,0,0,2
227332,2020-06-19,Alterosa/MG,0,0,0,2
232290,2020-06-20,Alterosa/MG,0,0,0,2
237287,2020-06-21,Alterosa/MG,0,0,0,2
242297,2020-06-22,Alterosa/MG,0,0,0,2
247324,2020-06-23,Alterosa/MG,0,0,0,2
252380,2020-06-24,Alterosa/MG,0,0,0,2
257453,2020-06-25,Alterosa/MG,0,0,0,2
262546,2020-06-26,Alterosa/MG,0,0,0,2
267680,2020-06-27,Alterosa/MG,0,0,0,2
273002,2020-06-28,Alterosa/MG,0,0,0,2
278332,2020-06-29,Alterosa/MG,0,0,0,2
283675,2020-06-30,Alterosa/MG,0,0,0,2
289039,2020-07-01,Alterosa/MG,0,0,0,2
294413,2020-07-02,Alterosa/MG,0,0,0,2
299798,2020-07-03,Alterosa/MG,0,0,0,2
305193,2020-07-04,Alterosa/MG,0,0,0,2
310602,2020-07-05,Alterosa/MG,0,0,0,2
316016,2020-07-06,Alterosa/MG,0,0,0,2
321441,2020-07-07,Alterosa/MG,0,0,0,2
326878,2020-07-08,Alterosa/MG,0,0,0,2
332346,2020-07-09,Alterosa/MG,0,0,0,2
337819,2020-07-10,Alterosa/MG,0,0,0,2
343299,2020-07-11,Alterosa/MG,0,0,0,2
348782,2020-07-12,Alterosa/MG,0,0,10,12
354269,2020-07-13,Alterosa/MG,0,0,0,12
359760,2020-07-14,Alterosa/MG,0,0,0,12
365257,2020-07-15,Alterosa/MG,0,0,0,12
370763,2020-07-16,Alterosa/MG,0,0,0,12
376273,2020-07-17,Alterosa/MG,0,0,0,12
381785,2020-07-18,Alterosa/MG,0,0,0,12
387298,2020-07-19,Alterosa/MG,0,0,0,12
392814,2020-07-20,Alterosa/MG,0,0,0,12
398333,2020-07-21,Alterosa/MG,0,0,0,12
403858,2020-07-22,Alterosa/MG,0,0,0,12
409387,2020-07-23,Alterosa/MG,0,0,0,12
414919,2020-07-24,Alterosa/MG,0,0,0,12
420452,2020-07-25,Alterosa/MG,0,0,0,12
425990,2020-07-26,Alterosa/MG,0,0,0,12
431530,2020-07-27,Alterosa/MG,0,0,0,12
437072,2020-07-28,Alterosa/MG,0,0,0,12
442619,2020-07-29,Alterosa/MG,0,0,0,12
448168,2020-07-30,Alterosa/MG,0,0,0,12
453719,2020-07-31,Alterosa/MG,0,0,0,12
459271,2020-08-01,Alterosa/MG,0,0,0,12
464827,2020-08-02,Alterosa/MG,0,0,0,12
470384,2020-08-03,Alterosa/MG,0,0,0,12
475942,2020-08-04,Alterosa/MG,0,0,0,12
481500,2020-08-05,Alterosa/MG,0,0,0,12
487059,2020-08-06,Alterosa/MG,0,0,0,12
492619,2020-08-07,Alterosa/MG,0,0,0,12
498181,2020-08-08,Alterosa/MG,0,0,0,12
503744,2020-08-09,Alterosa/MG,0,0,0,12
509307,2020-08-10,Alterosa/MG,0,0,0,12
514871,2020-08-11,Alterosa/MG,0,0,0,12
520438,2020-08-12,Alterosa/MG,0,0,0,12
526007,2020-08-13,Alterosa/MG,0,0,1,13
531580,2020-08-14,Alterosa/MG,1,1,0,13
537153,2020-08-15,Alterosa/MG,0,1,0,13
542727,2020-08-16,Alterosa/MG,0,1,0,13
548302,2020-08-17,Alterosa/MG,0,1,0,13
553878,2020-08-18,Alterosa/MG,0,1,0,13
559454,2020-08-19,Alterosa/MG,0,1,0,13
565031,2020-08-20,Alterosa/MG,0,1,0,13
570608,2020-08-21,Alterosa/MG,0,1,0,13
576186,2020-08-22,Alterosa/MG,0,1,0,13
581765,2020-08-23,Alterosa/MG,0,1,0,13
587345,2020-08-24,Alterosa/MG,0,1,0,13
592926,2020-08-25,Alterosa/MG,0,1,0,13
598507,2020-08-26,Alterosa/MG,0,1,0,13
604089,2020-08-27,Alterosa/MG,0,1,0,13
609671,2020-08-28,Alterosa/MG,0,1,0,13
615254,2020-08-29,Alterosa/MG,0,1,0,13
620838,2020-08-30,Alterosa/MG,0,1,0,13
626422,2020-08-31,Alterosa/MG,0,1,0,13
632006,2020-09-01,Alterosa/MG,0,1,0,13
637590,2020-09-02,Alterosa/MG,0,1,0,13
643174,2020-09-03,Alterosa/MG,0,1,0,13
648760,2020-09-04,Alterosa/MG,0,1,0,13
654346,2020-09-05,Alterosa/MG,0,1,0,13
659933,2020-09-06,Alterosa/MG,0,1,0,13
665520,2020-09-07,Alterosa/MG,0,1,0,13
671107,2020-09-08,Alterosa/MG,0,1,0,13
676694,2020-09-09,Alterosa/MG,0,1,0,13
682283,2020-09-10,Alterosa/MG,0,1,0,13
687872,2020-09-11,Alterosa/MG,0,1,0,13
693461,2020-09-12,Alterosa/MG,0,1,0,13
699050,2020-09-13,Alterosa/MG,0,1,0,13
704639,2020-09-14,Alterosa/MG,0,1,0,13
710228,2020-09-15,Alterosa/MG,0,1,0,13
715819,2020-09-16,Alterosa/MG,0,1,0,13
721410,2020-09-17,Alterosa/MG,0,1,0,13
727001,2020-09-18,Alterosa/MG,0,1,0,13
732592,2020-09-19,Alterosa/MG,0,1,0,13
738183,2020-09-20,Alterosa/MG,0,1,0,13
743774,2020-09-21,Alterosa/MG,0,1,0,13
749366,2020-09-22,Alterosa/MG,0,1,0,13
754959,2020-09-23,Alterosa/MG,0,1,0,13
760553,2020-09-24,Alterosa/MG,0,1,0,13
766147,2020-09-25,Alterosa/MG,0,1,0,13
771742,2020-09-26,Alterosa/MG,0,1,0,13
777337,2020-09-27,Alterosa/MG,0,1,0,13
782932,2020-09-28,Alterosa/MG,0,1,0,13
788527,2020-09-29,Alterosa/MG,0,1,0,13
794122,2020-09-30,Alterosa/MG,0,1,0,13
799717,2020-10-01,Alterosa/MG,0,1,1,14
805312,2020-10-02,Alterosa/MG,1,2,3,17
810907,2020-10-03,Alterosa/MG,0,2,0,17
816503,2020-10-04,Alterosa/MG,0,2,0,17
822099,2020-10-05,Alterosa/MG,0,2,0,17
827695,2020-10-06,Alterosa/MG,0,2,0,17
833291,2020-10-07,Alterosa/MG,0,2,1,18
838887,2020-10-08,Alterosa/MG,0,2,1,19
844483,2020-10-09,Alterosa/MG,0,2,1,20
850079,2020-10-10,Alterosa/MG,0,2,0,20
855675,2020-10-11,Alterosa/MG,0,2,0,20
861271,2020-10-12,Alterosa/MG,0,2,0,20
866867,2020-10-13,Alterosa/MG,0,2,0,20
872463,2020-10-14,Alterosa/MG,0,2,1,21
878059,2020-10-15,Alterosa/MG,0,2,0,21
883655,2020-10-16,Alterosa/MG,0,2,2,23
889251,2020-10-17,Alterosa/MG,0,2,0,23
894847,2020-10-18,Alterosa/MG,0,2,0,23
900443,2020-10-19,Alterosa/MG,0,2,0,23
906039,2020-10-20,Alterosa/MG,0,2,0,23
911635,2020-10-21,Alterosa/MG,0,2,0,23
917231,2020-10-22,Alterosa/MG,0,2,0,23
922827,2020-10-23,Alterosa/MG,0,2,0,23
928423,2020-10-24,Alterosa/MG,0,2,0,23
934019,2020-10-25,Alterosa/MG,0,2,0,23
939615,2020-10-26,Alterosa/MG,0,2,0,23
945211,2020-10-27,Alterosa/MG,0,2,0,23
950807,2020-10-28,Alterosa/MG,0,2,2,25
956403,2020-10-29,Alterosa/MG,0,2,1,26
961999,2020-10-30,Alterosa/MG,0,2,0,26
967595,2020-10-31,Alterosa/MG,0,2,0,26
973191,2020-11-01,Alterosa/MG,0,2,0,26
978787,2020-11-02,Alterosa/MG,0,2,0,26
984383,2020-11-03,Alterosa/MG,0,2,1,27
989979,2020-11-04,Alterosa/MG,0,2,0,27
995575,2020-11-05,Alterosa/MG,0,2,0,27
1001171,2020-11-06,Alterosa/MG,0,2,0,27
1006767,2020-11-07,Alterosa/MG,0,2,0,27
1012363,2020-11-08,Alterosa/MG,0,2,0,27
1017959,2020-11-09,Alterosa/MG,0,2,0,27
1023555,2020-11-10,Alterosa/MG,0,2,0,27
1029151,2020-11-11,Alterosa/MG,0,2,0,27
1034747,2020-11-12,Alterosa/MG,0,2,0,27
1040343,2020-11-13,Alterosa/MG,0,2,0,27
1045939,2020-11-14,Alterosa/MG,0,2,0,27
1051535,2020-11-15,Alterosa/MG,0,2,0,27
1057131,2020-11-16,Alterosa/MG,0,2,0,27
1062727,2020-11-17,Alterosa/MG,0,2,0,27
1068323,2020-11-18,Alterosa/MG,0,2,0,27
1073919,2020-11-19,Alterosa/MG,0,2,0,27
1079515,2020-11-20,Alterosa/MG,0,2,0,27
1085111,2020-11-21,Alterosa/MG,0,2,0,27
1090707,2020-11-22,Alterosa/MG,0,2,0,27
1096303,2020-11-23,Alterosa/MG,0,2,0,27
1101899,2020-11-24,Alterosa/MG,0,2,0,27
1107495,2020-11-25,Alterosa/MG,0,2,1,28
1113091,2020-11-26,Alterosa/MG,0,2,0,28
1118687,2020-11-27,Alterosa/MG,0,2,0,28
1124283,2020-11-28,Alterosa/MG,0,2,0,28
1129879,2020-11-29,Alterosa/MG,0,2,0,28
1135475,2020-11-30,Alterosa/MG,0,2,0,28
1141071,2020-12-01,Alterosa/MG,0,2,0,28
1146667,2020-12-02,Alterosa/MG,0,2,0,28
1152263,2020-12-03,Alterosa/MG,0,2,0,28
1157859,2020-12-04,Alterosa/MG,0,2,1,29
1163455,2020-12-05,Alterosa/MG,0,2,0,29
1169051,2020-12-06,Alterosa/MG,0,2,0,29
1174647,2020-12-07,Alterosa/MG,0,2,0,29
1180243,2020-12-08,Alterosa/MG,0,2,0,29
1185839,2020-12-09,Alterosa/MG,0,2,0,29
1191435,2020-12-10,Alterosa/MG,0,2,1,30
1197031,2020-12-11,Alterosa/MG,0,2,0,30
1202627,2020-12-12,Alterosa/MG,0,2,0,30
1208223,2020-12-13,Alterosa/MG,0,2,0,30
1213819,2020-12-14,Alterosa/MG,0,2,0,30
1219415,2020-12-15,Alterosa/MG,0,2,0,30
1225011,2020-12-16,Alterosa/MG,0,2,1,31
1230607,2020-12-17,Alterosa/MG,1,3,1,32
1236203,2020-12-18,Alterosa/MG,0,3,0,32
1241799,2020-12-19,Alterosa/MG,0,3,0,32
1247395,2020-12-20,Alterosa/MG,0,3,0,32
1252991,2020-12-21,Alterosa/MG,0,3,2,34
1258587,2020-12-22,Alterosa/MG,0,3,0,34
1264183,2020-12-23,Alterosa/MG,0,3,0,34
1269779,2020-12-24,Alterosa/MG,0,3,0,34
1275375,2020-12-25,Alterosa/MG,0,3,0,34
1280971,2020-12-26,Alterosa/MG,0,3,0,34
1286567,2020-12-27,Alterosa/MG,0,3,0,34
1292163,2020-12-28,Alterosa/MG,0,3,0,34
1297759,2020-12-29,Alterosa/MG,0,3,12,46
1303355,2020-12-30,Alterosa/MG,0,3,0,46
1308951,2020-12-31,Alterosa/MG,0,3,0,46
1314547,2021-01-01,Alterosa/MG,1,4,0,46
1320143,2021-01-02,Alterosa/MG,0,4,0,46
1325739,2021-01-03,Alterosa/MG,0,4,0,46
1331335,2021-01-04,Alterosa/MG,0,4,0,46
1336931,2021-01-05,Alterosa/MG,0,4,0,46
1342527,2021-01-06,Alterosa/MG,0,4,0,46
1348123,2021-01-07,Alterosa/MG,0,4,0,46
1353719,2021-01-08,Alterosa/MG,0,4,0,46
1359315,2021-01-09,Alterosa/MG,0,4,40,86
1364911,2021-01-10,Alterosa/MG,0,4,11,97
1370507,2021-01-11,Alterosa/MG,0,4,10,107
1376103,2021-01-12,Alterosa/MG,0,4,12,119
1381699,2021-01-13,Alterosa/MG,0,4,14,133
1387295,2021-01-14,Alterosa/MG,0,4,30,163
1392891,2021-01-15,Alterosa/MG,0,4,19,182
1398487,2021-01-16,Alterosa/MG,0,4,0,182
1404083,2021-01-17,Alterosa/MG,0,4,0,182
1409679,2021-01-18,Alterosa/MG,0,4,33,215
1415275,2021-01-19,Alterosa/MG,0,4,13,228
1420871,2021-01-20,Alterosa/MG,0,4,19,247
1426467,2021-01-21,Alterosa/MG,0,4,22,269
1432063,2021-01-22,Alterosa/MG,2,6,17,286
1437659,2021-01-23,Alterosa/MG,0,6,22,308
1443255,2021-01-24,Alterosa/MG,0,6,27,335
1448851,2021-01-25,Alterosa/MG,0,6,7,342
1454447,2021-01-26,Alterosa/MG,0,6,3,345
1460043,2021-01-27,Alterosa/MG,1,7,0,345
1465639,2021-01-28,Alterosa/MG,1,8,16,361
1471235,2021-01-29,Alterosa/MG,0,8,18,379
1476831,2021-01-30,Alterosa/MG,2,10,5,384
1482427,2021-01-31,Alterosa/MG,1,11,0,384
1488023,2021-02-01,Alterosa/MG,0,11,0,384
1493619,2021-02-02,Alterosa/MG,0,11,24,408
